Machine_ID,Temperature,Run_Time,Downtime_Flag
M-724,69.36,9226,0
M-644,80.77,2006,1
M-246,65.46,8106,0
M-282,61.67,7043,1
M-553,106.95,9714,0
M-940,51.53,4447,1
M-493,63.66,4882,1
M-425,89.87,4051,0
M-459,100.27,4623,0
M-299,88.81,3845,0
M-108,96.2,5373,1
M-610,90.55,9277,0
M-494,76.44,9411,0
M-199,109.52,1459,1
M-264,66.93,9222,1
M-829,111.92,6102,0
M-862,56.92,4606,1
M-509,78.94,2710,1
M-430,90.58,6522,0
M-137,50.65,2680,0
M-148,58.05,8079,0
M-305,118.77,4931,1
M-721,82.72,8830,1
M-939,117.08,7626,1
M-658,61.35,5700,1
M-974,113.49,4556,0
M-783,77.6,2493,0
M-491,80.26,3173,0
M-354,92.1,2715,1
M-133,64.46,9764,0
M-698,94.49,5269,1
M-661,56.96,7144,0
M-992,115.72,8711,0
M-312,69.48,9703,1
M-413,82.87,5792,1
M-712,115.37,8483,0
M-967,77.3,2595,0
M-692,115.7,9865,1
M-229,64.0,9772,1
M-512,95.06,1169,0
M-911,100.62,9782,0
M-374,99.11,211,0
M-569,88.87,5330,1
M-985,106.17,1517,0
M-932,118.03,1172,1
M-197,103.0,4421,0
M-676,100.54,1194,0
M-754,60.21,5389,1
M-746,55.8,8491,0
M-654,115.5,4791,1
M-219,105.32,9614,0
M-606,64.35,2261,0
M-463,64.41,9955,0
M-619,76.26,1338,0
M-226,113.2,7614,0
M-641,71.65,3917,0
M-542,96.44,5574,0
M-210,56.86,6064,0
M-882,66.47,155,1
M-790,63.88,5093,0
M-537,85.64,632,1
M-909,50.09,5695,0
M-927,51.79,3799,0
M-561,86.96,3810,0
M-560,102.24,4734,0
M-960,95.07,8669,0
M-241,76.75,2776,1
M-187,90.33,2376,0
M-705,109.86,2382,1
M-566,75.47,4046,0
M-953,70.73,3897,1
M-982,112.57,7041,0
M-252,88.81,9056,0
M-217,106.85,738,0
M-623,52.23,6633,1
M-125,86.11,9745,0
M-324,74.8,9864,0
M-750,94.49,7233,1
M-286,60.83,7663,0
M-600,73.13,1330,1
M-102,79.16,6933,0
M-942,88.89,7448,1
M-382,96.22,4836,0
M-764,60.45,9164,0
M-860,102.6,6976,1
M-692,52.92,9868,0
M-376,98.93,4902,0
M-985,86.39,4869,0
M-821,67.92,8876,1
M-966,119.76,123,1
M-787,118.04,5401,0
M-879,89.77,562,1
M-307,94.88,2815,1
M-830,62.43,4340,1
M-264,96.47,3490,1
M-516,69.19,4244,0
M-761,82.15,595,1
M-652,80.69,6483,0
M-411,68.21,4962,1
M-924,66.14,3828,0
M-694,97.51,8356,1
M-297,77.07,1904,0
M-643,93.27,7779,1
M-262,62.45,2048,1
M-886,63.13,6153,1
M-751,107.13,4815,0
M-948,59.22,9246,0
M-842,105.72,9291,1
M-919,71.49,5289,0
M-681,65.56,8400,0
M-124,68.0,3003,1
M-528,106.49,975,0
M-765,88.94,1858,0
M-782,106.36,9448,1
M-685,61.13,4723,0
M-947,89.25,8163,1
M-649,63.32,1087,0
M-511,54.66,1424,0
M-377,61.42,9941,0
M-417,113.0,9311,1
M-337,68.64,6604,1
M-620,108.3,5780,0
M-979,71.17,6775,0
M-522,54.08,307,0
M-133,67.29,2319,1
M-858,93.72,1352,0
M-214,107.23,9009,1
M-491,78.58,8519,0
M-246,99.19,2384,1
M-279,50.27,7016,1
M-635,54.29,9151,1
M-349,50.92,8315,0
M-252,101.97,4589,1
M-226,109.86,2884,0
M-568,101.4,262,1
M-218,99.95,2561,0
M-883,100.09,6555,1
M-948,118.62,9739,0
M-316,58.24,2974,1
M-454,92.72,4893,0
M-471,58.2,1248,0
M-677,75.14,7512,0
M-583,61.67,5145,1
M-411,79.04,9625,1
M-130,87.63,356,1
M-195,96.13,9549,0
M-730,99.18,1088,1
M-270,119.66,5882,1
M-939,113.66,3912,0
M-462,76.78,4706,0
M-995,62.91,7896,1
M-639,85.13,6002,0
M-246,104.48,5417,1
M-634,103.31,9226,0
M-133,94.84,8064,0
M-684,88.47,4667,1
M-155,73.64,7996,0
M-241,90.58,5013,0
M-821,82.6,4589,0
M-782,75.56,5248,1
M-924,114.63,4751,0
M-687,87.79,5070,0
M-943,78.67,3221,1
M-987,72.9,579,0
M-174,102.2,8948,1
M-568,72.54,839,0
M-447,73.53,8772,0
M-295,97.33,9045,1
M-422,69.99,5887,0
M-181,50.55,7133,1
M-713,110.39,7517,1
M-773,98.13,7776,0
M-598,67.09,2308,0
M-999,83.62,9500,0
M-946,61.09,8003,0
M-631,66.82,9971,0
M-442,96.81,5798,1
M-242,77.26,8382,1
M-965,114.51,3387,0
M-140,115.38,3856,1
M-114,53.77,2493,0
M-152,76.4,8784,1
M-960,105.42,8126,0
M-252,77.83,7249,0
M-246,50.72,8134,0
M-644,114.28,5202,0
M-873,104.83,5992,1
M-480,100.91,5742,0
M-588,97.09,4790,0
M-982,81.86,7928,0
M-989,110.08,9220,0
M-417,83.85,4434,0
M-455,98.58,2942,1
M-611,118.67,965,0
M-683,96.24,8011,0
M-524,58.34,4612,1
M-467,72.98,8062,1
M-138,97.34,4858,1
M-536,96.66,1471,0
M-396,53.53,5627,0
M-277,93.73,1316,1
M-290,107.41,4836,1
M-637,86.99,1522,1
M-419,93.91,3437,0
M-920,62.09,3331,0
M-765,91.25,2793,1
M-883,108.53,2645,1
M-798,58.57,4584,0
M-503,118.01,2306,1
M-997,64.25,8910,1
M-666,84.99,3226,1
M-580,66.43,6712,0
M-360,51.08,2253,1
M-188,52.51,4018,0
M-496,89.53,8239,0
M-102,117.39,7239,0
M-692,112.15,2298,0
M-351,62.33,8715,0
M-452,72.45,5574,1
M-804,91.67,2944,1
M-362,114.09,2853,1
M-426,52.62,112,0
M-700,74.8,1554,0
M-386,87.87,3296,0
M-906,89.23,887,0
M-127,92.85,2423,1
M-152,110.73,8624,1
M-645,74.57,8989,0
M-387,65.71,7610,0
M-347,77.38,307,1
M-812,87.23,7585,0
M-942,112.45,7945,0
M-686,64.88,3800,0
M-586,109.36,4377,0
M-348,53.18,4625,1
M-961,71.25,1756,0
M-918,56.69,7429,0
M-936,81.71,2372,1
M-866,57.8,2739,1
M-810,73.55,4472,1
M-836,80.49,8528,0
M-383,108.31,8543,1
M-813,115.47,2402,0
M-616,113.44,9196,0
M-101,57.96,797,0
M-698,64.24,9048,1
M-821,89.6,8485,0
M-179,71.23,2762,1
M-387,60.67,6815,1
M-845,103.82,1830,0
M-620,71.47,8884,1
M-271,96.28,7092,1
M-709,96.24,7660,1
M-437,90.67,4336,0
M-640,56.37,6519,1
M-489,64.35,7398,0
M-782,83.72,9089,1
M-491,50.14,934,1
M-833,82.55,2365,1
M-568,59.84,7421,1
M-147,85.93,4009,0
M-974,108.47,542,1
M-643,116.4,1113,0
M-562,58.09,2346,1
M-160,87.25,8137,0
M-606,58.11,8591,1
M-201,66.87,2256,1
M-245,106.61,325,1
M-680,86.06,7434,1
M-787,87.12,8584,0
M-913,114.85,9210,0
M-680,90.88,852,1
M-803,117.44,2005,1
M-513,94.02,2840,1
M-562,114.16,1855,1
M-482,56.89,8427,0
M-550,113.64,9318,0
M-916,81.0,3212,0
M-903,62.3,1213,1
M-113,94.8,594,0
M-755,80.83,5555,1
M-654,86.54,4492,1
M-556,66.22,5713,0
M-297,56.57,2659,0
M-165,110.25,8315,0
M-213,53.87,6055,0
M-962,79.84,6683,1
M-749,113.97,6500,0
M-234,56.55,4024,0
M-797,119.42,1269,0
M-682,109.91,8005,1
M-366,84.07,581,1
M-213,97.82,4666,1
M-957,112.22,3310,0
M-833,112.33,4321,0
M-307,105.59,1229,1
M-538,77.6,6626,1
M-133,52.69,8178,0
M-690,56.17,4812,1
M-549,63.64,6329,0
M-752,65.8,2827,1
M-456,97.09,2572,1
M-954,94.84,6256,1
M-605,101.2,6938,0
M-212,54.14,2797,1
M-208,104.33,6043,0
M-196,101.35,4429,0
M-176,64.86,2738,1
M-295,102.38,4747,1
M-964,50.05,6337,1
M-926,87.36,867,1
M-685,87.83,1187,1
M-546,65.88,4656,1
M-705,54.77,2377,0
M-475,102.14,7604,0
M-806,90.9,519,1
M-135,61.86,8253,0
M-326,91.94,329,1
M-141,114.19,6912,1
M-624,53.22,6175,0
M-801,93.64,3267,0
M-906,91.19,8256,0
M-848,97.59,2024,1
M-693,68.95,4297,0
M-365,110.09,728,0
M-974,69.99,3334,1
M-751,99.0,7972,1
M-902,77.38,8170,0
M-375,90.57,9934,0
M-712,98.5,9139,1
M-910,78.91,2323,1
M-380,54.18,9538,0
M-169,91.49,2613,0
M-418,103.38,4762,0
M-789,78.79,5176,0
M-915,109.12,8336,0
M-179,55.02,746,0
M-568,110.29,4990,1
M-700,106.96,3239,0
M-289,62.42,4669,0
M-131,107.21,5806,1
M-468,80.08,8158,1
M-827,55.04,921,1
M-401,55.26,7941,1
M-107,60.98,9922,1
M-540,117.19,2637,1
M-511,69.93,3797,0
M-588,82.18,3956,1
M-904,88.14,9087,0
M-178,85.39,4611,1
M-598,73.36,1682,1
M-835,95.13,5766,1
M-184,94.23,385,1
M-859,100.87,3590,0
M-212,97.08,6436,0
M-783,104.47,2879,1
M-997,118.34,3169,0
M-935,67.67,9221,1
M-989,114.83,4371,1
M-232,69.81,8094,1
M-147,62.04,6680,1
M-760,109.57,1289,1
M-907,67.95,585,1
M-540,56.72,6772,0
M-131,51.79,864,0
M-500,107.31,5450,0
M-581,110.26,6612,0
M-655,52.1,4397,0
M-787,62.71,1618,0
M-194,81.71,5112,0
M-368,71.08,9047,1
M-766,83.08,7746,0
M-465,101.51,2185,0
M-721,57.24,2190,1
M-782,59.15,6378,1
M-966,57.63,6226,0
M-972,77.57,8490,0
M-327,104.72,950,1
M-395,113.39,4281,0
M-874,104.5,8363,1
M-532,80.74,3024,0
M-407,115.21,8112,0
M-605,111.48,2623,1
M-149,54.75,7939,0
M-410,87.61,4976,0
M-987,72.1,8716,0
M-623,81.26,8873,1
M-327,116.91,9772,0
M-623,74.32,2142,1
M-572,66.34,2919,1
M-139,116.67,7760,0
M-922,66.51,520,0
M-176,84.46,2177,1
M-765,75.3,6929,0
M-952,64.49,2978,1
M-622,113.61,6549,1
M-431,111.17,245,0
M-446,72.0,6351,0
M-543,75.38,8109,1
M-383,60.32,6412,0
M-744,113.62,9083,0
M-703,92.78,6318,1
M-612,73.64,4163,0
M-642,85.16,2521,0
M-263,119.76,9627,0
M-318,77.06,5486,1
M-753,107.25,9900,1
M-640,68.55,1895,0
M-472,51.28,7583,1
M-430,86.18,5518,0
M-646,119.71,364,1
M-262,100.63,8224,0
M-325,105.47,1059,0
M-275,117.88,8546,1
M-496,66.38,6661,1
M-488,72.69,7119,1
M-231,73.25,4802,0
M-770,68.32,2093,1
M-841,110.74,7424,0
M-898,74.5,7632,0
M-574,91.83,4036,1
M-984,78.03,4097,1
M-238,57.87,4053,0
M-937,59.46,2097,1
M-159,58.62,4622,0
M-145,94.94,8617,0
M-135,102.3,6917,0
M-377,82.77,5539,1
M-342,92.05,3379,0
M-310,78.5,6436,0
M-978,62.71,3495,1
M-773,54.55,6575,1
M-752,56.56,3946,1
M-508,79.01,2722,0
M-633,59.03,8500,1
M-105,79.92,201,1
M-893,103.57,161,0
M-991,81.86,8138,1
M-126,70.2,8367,0
M-825,54.76,8280,1
M-436,95.46,3965,1
M-922,72.69,5258,0
M-556,111.97,4472,1
M-296,94.62,4484,0
M-609,110.54,8248,1
M-638,112.73,3364,0
M-465,71.93,4079,1
M-487,63.54,9522,0
M-639,67.73,3338,1
M-654,66.8,5752,1
M-733,69.55,5553,1
M-702,65.91,983,0
M-474,101.75,282,0
M-322,64.84,7752,1
M-560,66.87,9348,1
M-314,111.68,7714,0
M-492,89.95,7625,1
M-219,106.02,3224,1
M-726,78.41,5290,0
M-228,99.87,1957,1
M-850,106.94,5605,0
M-466,97.54,2908,1
M-384,67.89,3094,1
M-502,52.49,1125,1
M-511,59.03,6630,0
M-626,90.02,1102,0
M-289,95.27,4690,1
M-929,115.41,6097,1
M-878,110.39,9255,0
M-914,114.06,8386,1
M-138,77.29,1255,1
M-359,61.19,3811,0
M-240,78.01,5627,0
M-618,94.41,5182,1
M-519,86.2,3335,0
M-134,104.45,2640,1
M-653,66.43,3664,1
M-186,75.83,4299,1
M-739,88.95,9538,0
M-574,94.55,5765,0
M-901,58.18,5497,1
M-469,64.28,7416,0
M-437,95.39,1165,1
M-702,113.93,1581,1
M-589,62.64,2667,0
M-285,61.3,2705,0
M-504,105.62,1624,0
M-998,80.19,9592,1
M-515,111.42,4621,1
M-387,81.08,9915,0
M-145,51.36,6668,1
M-315,107.33,9396,0
M-437,72.91,5454,1
M-707,76.62,9021,1
M-846,116.0,8212,1
M-564,113.2,8863,1
M-577,115.69,6128,0
M-340,72.72,2913,0
M-809,83.24,7279,0
M-549,94.61,493,0
M-756,88.46,4936,1
M-323,61.06,3617,1
M-940,100.13,2535,0
M-399,118.06,8491,0
M-368,67.96,6576,0
M-548,95.24,7179,0
M-407,67.61,9705,0
M-694,71.13,7262,1
M-313,89.13,3043,1
M-708,87.82,8912,0
M-946,65.14,2553,1
M-736,113.17,2176,1
M-839,76.51,2177,1
M-351,111.34,2291,1
M-456,84.7,5468,1
M-511,78.64,464,1
M-974,53.53,1103,0
M-902,68.01,7767,0
M-300,115.88,2792,1
M-802,118.4,5752,1
M-107,51.27,9467,0
M-172,67.95,5598,1
M-922,68.04,1589,0
M-698,98.06,256,1
M-643,93.94,2062,0
M-546,72.31,7823,0
M-172,81.69,3608,0
M-813,92.13,3231,1
M-894,58.19,6453,1
M-195,110.59,1028,0
M-779,102.93,5369,1
M-782,89.4,612,1
M-320,57.81,5422,0
M-362,70.78,7988,0
M-892,86.89,4488,0
M-183,104.55,6008,0
M-459,71.89,6887,0
M-542,64.36,5529,1
M-381,99.44,6919,1
M-444,97.1,4185,0
M-598,58.32,7633,0
M-161,102.22,5845,1
M-972,95.16,9063,0
M-899,103.74,1527,1
M-545,117.34,7943,1
M-751,67.76,681,1
M-365,96.41,7052,0
M-443,58.81,5017,1
M-965,76.81,772,1
M-102,112.77,5614,1
M-567,56.38,4335,1
M-674,96.69,5495,0
M-897,93.2,4808,1
M-203,69.58,7233,1
M-177,64.69,3933,0
M-567,97.0,768,1
M-150,107.17,4525,1
M-126,52.64,200,1
M-236,95.85,1572,0
M-578,57.18,5331,1
M-771,116.27,1370,1
M-908,67.84,8941,1
M-723,67.2,1738,1
M-694,61.8,9714,0
M-998,74.96,3711,1
M-920,61.07,1734,0
M-843,91.71,5532,0
M-424,113.21,7066,1
M-948,67.92,6642,0
M-761,66.08,473,1
M-726,98.1,7119,0
M-381,113.76,9161,0
M-384,76.25,3669,1
M-819,119.36,4740,0
M-965,67.62,6393,1
M-768,78.31,384,0
M-780,52.91,2360,0
M-496,52.45,6164,0
M-420,65.66,1470,0
M-911,81.58,9358,1
M-547,57.56,1670,1
M-392,77.17,864,0
M-578,90.25,7438,1
M-953,103.63,317,0
M-819,89.72,8951,0
M-893,79.86,1400,1
M-911,81.7,570,1
M-365,85.63,7698,0
M-505,104.36,1233,1
M-966,107.5,9334,0
M-914,51.34,4761,0
M-301,75.18,9299,0
M-282,76.52,2819,1
M-397,118.0,2281,0
M-884,82.9,9508,0
M-809,67.87,3907,0
M-639,93.45,3025,1
M-455,59.5,8638,1
M-724,82.68,4944,1
M-622,116.78,3073,0
M-966,102.72,5208,1
M-419,78.07,3014,1
M-467,86.93,7138,1
M-729,76.39,6030,1
M-103,111.54,2633,0
M-651,70.37,3863,0
M-531,113.38,3195,0
M-863,53.91,8480,1
M-735,100.0,9471,1
M-885,114.57,6608,0
M-994,89.94,9991,0
M-864,97.72,6394,0
M-527,109.84,9245,0
M-720,98.33,7937,0
M-523,83.03,4934,0
M-115,59.61,5553,1
M-565,113.62,4307,1
M-729,80.42,3780,1
M-618,106.94,9776,0
M-864,88.71,3211,0
M-133,108.49,8925,0
M-955,84.68,2845,0
M-105,109.51,244,0
M-767,64.92,8057,0
M-270,70.16,1239,0
M-153,57.75,5027,1
M-313,111.57,4443,1
M-979,95.21,8729,1
M-889,86.47,9467,1
M-891,55.64,1615,1
M-647,67.24,2001,0
M-166,63.34,3527,1
M-334,69.72,1798,0
M-321,58.95,3700,1
M-469,73.69,987,0
M-905,119.88,6622,0
M-503,74.12,3063,0
M-691,110.83,1463,1
M-447,83.58,8337,0
M-461,58.82,709,1
M-742,100.49,8385,1
M-392,106.37,2281,0
M-795,69.7,5775,0
M-555,104.42,6212,1
M-492,95.48,9867,0
M-825,84.51,7645,0
M-590,67.55,5155,1
M-683,95.92,9761,1
M-105,99.92,5940,1
M-270,103.23,7645,0
M-810,111.43,7817,1
M-962,108.47,186,1
M-148,75.42,380,0
M-739,81.42,9893,1
M-771,116.92,8739,1
M-225,100.4,4905,1
M-272,107.84,2737,0
M-189,81.06,4116,0
M-673,106.81,9577,1
M-949,89.31,6645,1
M-890,71.41,8707,1
M-188,99.9,1669,1
M-295,55.06,8697,0
M-599,82.5,3649,1
M-819,70.14,6688,1
M-167,61.24,4779,0
M-369,104.62,976,0
M-842,82.03,4138,0
M-669,116.3,8134,1
M-392,57.12,444,1
M-678,107.83,3085,0
M-170,70.79,9317,0
M-295,107.1,7806,0
M-411,106.81,9383,0
M-553,64.17,6154,1
M-278,103.02,5804,0
M-152,98.54,4574,0
M-486,54.29,5397,0
M-915,69.02,5671,0
M-305,95.91,4351,1
M-778,55.99,2497,1
M-833,87.07,2337,0
M-795,66.75,5503,0
M-303,91.21,1917,0
M-416,87.57,7218,1
M-817,54.73,5427,0
M-696,66.33,2377,0
M-903,76.72,5886,1
M-260,61.52,3046,1
M-433,119.89,5891,1
M-574,69.32,9974,1
M-721,107.81,3688,0
M-676,79.85,8978,0
M-946,116.64,9377,1
M-937,79.82,6744,1
M-185,64.53,5812,1
M-169,68.66,5731,1
M-282,76.22,6280,1
M-142,69.9,7465,0
M-310,52.45,5157,1
M-111,90.11,2787,1
M-562,98.66,5820,0
M-934,64.46,8146,1
M-782,67.07,4215,1
M-735,79.52,5620,0
M-708,59.04,8488,0
M-939,85.09,1254,1
M-493,108.47,8066,1
M-503,114.23,2039,0
M-861,113.07,7098,1
M-364,78.09,5678,1
M-665,103.44,7151,0
M-236,54.31,5234,1
M-476,104.08,9917,0
M-178,73.64,9849,0
M-719,64.74,7549,0
M-282,94.87,1522,0
M-747,67.88,2038,1
M-551,96.23,9787,1
M-478,116.22,9245,0
M-751,106.01,899,0
M-685,60.11,8491,1
M-760,79.91,3277,1
M-944,102.43,2520,1
M-369,84.1,2845,1
M-137,58.78,409,0
M-644,115.68,4714,1
M-564,117.38,4579,0
M-244,75.49,6809,1
M-789,88.04,1894,1
M-868,90.35,1649,1
M-120,100.58,5996,0
M-175,71.86,1053,0
M-146,110.25,4063,1
M-853,75.68,8009,0
M-985,111.53,7118,0
M-644,77.78,8495,1
M-163,71.28,728,0
M-746,99.71,7068,1
M-330,114.79,3589,0
M-502,58.0,9848,0
M-464,89.3,3794,0
M-815,115.87,8901,0
M-774,53.91,7622,0
M-932,70.15,7152,1
M-272,101.12,352,0
M-128,71.26,1946,1
M-364,74.93,6083,0
M-911,118.22,137,0
M-545,53.77,5304,0
M-540,114.76,5620,1
M-154,65.25,4243,0
M-575,56.77,1072,1
M-566,66.75,139,1
M-220,100.71,8916,1
M-707,78.29,5619,0
M-825,71.83,6876,0
M-782,63.81,4488,0
M-284,95.96,6214,1
M-220,106.84,2236,1
M-636,59.05,8324,1
M-129,110.18,3990,0
M-869,110.49,8741,1
M-383,119.18,7138,0
M-636,108.96,2037,0
M-307,108.89,7396,0
M-110,63.75,2574,0
M-412,67.58,7593,0
M-330,58.81,1748,1
M-477,116.54,503,0
M-484,92.25,8883,1
M-287,58.59,8170,1
M-176,72.91,9379,0
M-410,58.21,7643,0
M-126,115.02,4565,1
M-331,89.69,7092,1
M-948,84.91,3821,0
M-975,97.5,4072,1
M-472,88.62,8410,0
M-496,96.96,2650,0
M-407,95.73,4877,0
M-140,56.27,6608,1
M-843,78.49,7595,0
M-439,64.94,9285,1
M-954,112.12,9117,0
M-610,66.85,1506,1
M-676,61.27,9402,1
M-259,97.46,7973,0
M-256,73.09,3222,0
M-549,82.5,9258,1
M-946,110.67,9391,1
M-616,78.48,4815,0
M-689,90.49,5356,1
M-368,74.32,2153,0
M-741,75.24,5712,0
M-987,119.39,8928,0
M-733,51.03,2261,1
M-382,69.5,4877,0
M-480,110.9,9410,0
M-686,97.59,8079,1
M-516,108.46,5481,1
M-179,87.72,1913,0
M-968,57.97,1444,1
M-771,98.57,2607,0
M-655,95.35,3639,1
M-516,57.25,595,1
M-157,116.06,7729,0
M-559,73.65,3258,1
M-247,62.44,5277,0
M-605,52.33,6017,1
M-280,52.65,5997,1
M-501,56.99,4362,0
M-431,88.49,1661,0
M-123,101.54,9509,1
M-477,109.05,8100,0
M-460,91.65,9330,0
M-401,53.4,8189,0
M-653,62.07,696,0
M-965,83.39,8097,1
M-998,68.83,4486,1
M-594,83.2,5580,1
M-802,69.61,4201,1
M-680,96.63,4646,0
M-860,106.38,8641,0
M-824,108.34,918,1
M-270,119.66,7559,1
M-879,61.03,8604,1
M-384,118.89,5303,1
M-771,61.58,1281,0
M-688,101.31,3794,0
M-966,93.37,9113,0
M-288,64.83,9978,1
M-153,52.87,4068,1
M-307,115.75,5986,0
M-549,55.18,1152,1
M-308,113.51,5482,0
M-476,66.45,9941,1
M-716,66.65,3086,1
M-396,68.23,7147,1
M-447,58.55,4387,0
M-812,52.23,386,0
M-601,60.89,8210,1
M-441,78.24,4352,1
M-699,104.28,1126,0
M-388,65.73,9188,1
M-229,83.3,7130,0
M-605,69.21,5814,0
M-786,83.28,8375,1
M-123,107.67,4271,1
M-809,85.98,9929,1
M-480,116.86,7288,1
M-490,85.33,356,1
M-875,70.69,1634,1
M-175,91.37,4395,1
M-814,67.64,2217,0
M-153,113.51,256,0
M-244,57.65,6238,0
M-327,115.42,3458,0
M-447,98.27,4907,1
M-483,68.68,4630,1
M-996,56.3,9370,1
M-803,85.02,1013,1
M-518,98.45,2423,0
M-438,68.08,599,0
M-345,61.27,4264,1
M-942,99.73,5461,1
M-337,81.5,9269,1
M-968,85.54,8885,1
M-431,78.01,2458,1
M-285,71.47,6833,1
M-536,93.64,4787,1
M-227,92.13,6748,0
M-990,90.06,7388,0
M-921,59.9,9142,0
M-632,89.52,952,1
M-346,111.84,4702,0
M-203,85.97,2892,0
M-521,112.86,7494,1
M-253,73.53,5031,1
M-829,80.93,759,0
M-728,74.46,6201,0
M-649,60.03,4324,0
M-673,89.31,7629,0
M-394,59.04,2674,1
M-150,117.96,4189,0
M-625,74.53,4083,1
M-176,75.96,8238,0
M-306,85.92,201,1
M-190,114.12,9241,0
M-679,70.9,9622,0
M-736,72.03,4300,0
M-572,118.47,5103,0
M-519,98.82,8672,1
M-477,115.83,8552,0
M-605,72.83,5155,1
M-911,73.73,4491,1
M-567,71.73,2533,1
M-747,50.32,6216,1
M-480,55.81,5787,0
M-999,71.29,2851,1
M-756,110.15,4057,1
M-562,53.11,9269,1
M-387,112.88,633,0
M-320,99.07,2106,1
M-711,112.23,1898,0
M-853,110.28,122,1
M-190,74.03,913,1
M-315,97.37,445,1
M-687,66.59,9131,1
M-227,80.05,3619,1
M-754,94.44,3639,1
M-829,75.17,7323,1
M-394,51.21,650,0
M-354,114.96,4204,0
M-623,87.51,8992,0
M-309,56.82,5883,1
M-471,70.21,3462,1
M-929,52.85,1876,1
M-997,98.23,661,1
M-943,73.35,3794,1
M-890,105.14,8813,0
M-747,74.07,5595,0
M-540,93.66,1805,1
M-201,98.4,1452,0
M-245,90.0,2200,0
M-265,60.97,9734,0
M-687,118.41,5925,1
M-633,82.81,3426,0
M-613,79.81,9381,0
M-462,66.75,6480,0
M-840,87.16,8736,1
M-598,62.11,7477,1
M-150,104.44,8874,1
M-270,87.05,9585,0
M-491,88.74,9207,1
M-949,78.18,5484,0
M-811,111.47,8704,1
M-898,92.54,8383,0
M-603,85.65,5591,1
M-866,50.55,7158,1
M-101,67.42,5765,1
M-983,64.44,6247,1
M-887,111.47,4424,0
M-477,115.19,1923,1
M-309,60.02,668,0
M-464,51.7,4393,1
M-115,75.57,970,1
M-853,98.67,1952,0
M-743,106.06,6077,1
M-647,52.49,3715,1
M-924,81.53,6513,1
M-730,87.06,6742,1
M-122,99.57,7928,0
M-352,98.33,4188,1
M-282,61.75,8633,1
M-973,117.48,4414,0
M-728,118.59,9857,1
M-416,79.29,892,1
M-520,101.85,6021,1
M-966,56.44,6198,1
M-995,119.2,3848,0
M-663,99.0,3052,0
M-326,53.87,1201,0
M-552,106.61,7910,0
M-329,108.71,4207,1
M-238,96.47,8716,1
M-188,115.8,304,1
M-917,109.44,4818,0
M-325,75.92,7834,1
M-267,93.99,2794,1
M-223,119.18,9640,0
M-642,88.39,5363,1
M-734,66.46,3980,0
M-772,54.47,4988,1
M-909,75.28,8475,1
M-869,114.26,4223,0
M-545,84.48,8062,1
M-350,107.45,3314,1
M-272,54.26,5460,0
M-935,67.36,9683,1
M-209,119.41,790,0
M-967,95.52,1209,0
M-182,110.02,6460,1
M-313,63.7,8547,0
M-222,92.75,5152,1
M-167,60.34,5899,1
M-689,80.91,2564,0
M-224,63.25,6779,0
M-240,57.58,7562,0
M-353,81.07,4418,1
M-655,61.8,5595,0
M-669,72.28,3422,0
M-164,116.04,7387,1
M-704,97.42,4530,1
M-581,93.68,5403,1
M-832,76.17,7208,0
M-639,85.67,1420,1
M-707,67.78,3305,0
M-699,65.2,4083,1
M-815,116.96,6919,0
M-973,66.55,1833,0
M-957,68.36,9634,1
M-307,87.42,3539,1
M-478,56.89,2253,1
M-444,69.44,786,1
M-774,87.08,6109,1
M-846,56.36,3202,0
M-969,65.93,6744,0
M-357,110.38,6093,1
M-231,82.08,6248,0
M-945,56.61,6463,1
M-923,77.81,8020,0
M-494,98.58,9944,1
M-826,109.68,4913,0
M-226,118.27,6149,0
M-847,76.18,3013,1
M-751,112.5,7154,1
M-526,81.26,7448,1
M-518,91.82,3627,0
M-692,96.22,2000,0
M-613,108.4,3379,0
M-716,102.0,582,0
M-650,64.27,8847,1
M-179,60.0,3436,0
M-126,50.99,7568,1
M-473,75.22,5364,1
M-593,103.14,6102,0
M-752,75.51,3926,1
M-926,78.06,9104,1
M-663,104.1,2924,1
M-890,95.28,2805,1
M-133,98.33,6996,0
M-790,92.71,6080,0
M-926,91.27,7944,1
M-589,112.79,6319,1
M-941,98.46,4861,0
M-630,86.99,8607,0
M-982,82.62,7794,1
M-904,106.28,5873,1
M-792,82.12,1024,0
M-323,86.28,2623,1
M-107,83.21,2111,0
M-879,119.91,9360,0
M-193,119.18,8465,1
M-788,89.49,8217,1
M-635,107.54,2492,0
M-133,79.69,5597,0
M-731,86.77,4114,1
M-698,73.32,3064,0
M-832,90.68,7130,0
M-922,56.1,4733,1
M-810,86.12,7525,1
M-480,82.36,4584,1
M-823,116.95,5154,0
M-647,76.12,1360,1
M-943,67.51,7933,0
M-982,74.2,5133,0
M-791,108.02,6304,0
M-691,83.71,5522,0
M-767,103.13,7795,1
M-894,109.32,3150,1
M-299,103.66,7173,0
M-953,111.01,5232,0
M-238,87.45,7262,0
M-399,86.87,4413,1
M-893,60.42,6179,0
M-117,113.28,3347,0
M-275,107.79,2054,0
M-112,58.86,2062,0
M-599,80.57,6419,0
M-492,106.84,6489,0
M-271,54.68,4713,1
M-633,114.25,8568,0
M-114,119.44,4384,0
M-928,68.55,129,1
M-127,105.62,4347,1
M-441,77.04,8283,0
M-210,81.78,4371,1
M-470,96.52,297,1
M-590,74.58,1159,0
M-756,115.34,394,0
M-399,65.28,6965,0
